id,text,spam,scam_type,language,url_present,url_harmful
4112,BISP khushkhabri! Aap ki 500000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0312-5003925 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4113,Ehsaas Program: Aap ko 10000 ki imdad di ja rahi hai. Abhi call karein 0345-3979462.,spam,BISP_government_scam,urdu,no,N/A
4114,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://prize-claim.online/654",spam,job_fraud,english,yes,yes
4115,"Dear Allied Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/928",spam,bank_phishing,english,yes,yes
4116,Your OTP for Standard Chartered transaction is 121801. Do not share it with anyone.,ham,none,english,no,no
4117,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
4118,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4119,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4120,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4121,"Your EasyPaisa account limit has expired. To upgrade and keep using services, click http://prize-claim.online/808",spam,mobile_wallet_phishing,english,yes,yes
4122,Ehsaas Program: Aap ko 50000 ki imdad di ja rahi hai. Abhi call karein 0312-9599781.,spam,BISP_government_scam,urdu,no,N/A
4123,"Salam, kaisay ho? Kal milte hain Faisalabad mein.",ham,none,roman_urdu,no,no
4124,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0312-9612829",spam,telecom_lottery_scam,english,no,N/A
4125,"Please send me the report by EOD. Thanks, Iqbal.",ham,none,english,no,no
4126,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
4127,Meeting at 3 PM in the office. Please be on time.,ham,none,english,no,no
4128,"Congratulations! You have won a Toyota Corolla in the Jazz Lucky Draw. To claim, call 0333-4552795",spam,telecom_lottery_scam,english,no,N/A
4129,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 5000 ka easyload kardein is number pe: 0301-3529533",spam,easyload_scam,roman_urdu,no,N/A
4130,Ehsaas Program: Aap ko 10000 ki imdad di ja rahi hai. Abhi call karein 0300-5930819.,spam,BISP_government_scam,urdu,no,N/A
4131,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4132,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 10000 ka easyload kardein is number pe: 0301-2268819",spam,easyload_scam,roman_urdu,no,N/A
4133,"Your JazzCash account limit has expired. To upgrade and keep using services, click http://secure-login-pk.com/543",spam,mobile_wallet_phishing,english,yes,yes
4134,"Dear customer, your bill of 1394 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4135,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4136,Mubarak ho! Aap ne Jeeto Pakistan se 50000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0301-4220700,spam,telecom_lottery_scam,roman_urdu,no,N/A
4137,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bank-update.xyz/832",spam,job_fraud,english,yes,yes
4138,Your order from Daraz has been shipped. Track here: https://www.gov.pk,ham,none,english,yes,no
4139,Your order from Daraz has been shipped. Track here: https://www.google.com,ham,none,english,yes,no
4140,"Dear customer, your bill of 4336 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4141,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0333-2835952",spam,easyload_scam,roman_urdu,no,N/A
4142,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-6730155 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4143,"Dear customer, your bill of 880 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4144,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4145,"Dear Standard Chartered Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/577",spam,bank_phishing,english,yes,yes
4146,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 25000 ka easyload kardein is number pe: 0312-3668291",spam,easyload_scam,roman_urdu,no,N/A
4147,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://secure-login-pk.com/491,spam,job_fraud,roman_urdu,yes,yes
4148,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://secure-login-pk.com/488",spam,job_fraud,english,yes,yes
4149,"Please send me the report by EOD. Thanks, Hassan.",ham,none,english,no,no
4150,Ehsaas Program: Aap ko 25000 ki imdad di ja rahi hai. Abhi call karein 0312-8398347.,spam,BISP_government_scam,urdu,no,N/A
4151,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/226",spam,bank_phishing,english,yes,yes
4152,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://bit.ly/claim-pkr/484,spam,job_fraud,roman_urdu,yes,yes
4153,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 5000 ka easyload kardein is number pe: 0301-8512979",spam,easyload_scam,roman_urdu,no,N/A
4154,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4155,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
4156,Your order from Daraz has been shipped. Track here: https://www.google.com,ham,none,english,yes,no
4157,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
4158,"Dear customer, your bill of 3268 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4159,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/249",spam,job_fraud,english,yes,yes
4160,Jazz Weekly Super Offer: 10GB for Rs. 250. Dial *777# to subscribe.,ham,none,english,no,no
4161,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4162,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4163,"Congratulations! You have won a Toyota Corolla in the Ufone Lucky Draw. To claim, call 0312-3948217",spam,telecom_lottery_scam,english,no,N/A
4164,Alert: Suspicious login detected on your Allied Bank app. Click to verify identity: http://prize-claim.online/503,spam,bank_phishing,english,yes,yes
4165,"Dear customer, your bill of 1944 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4166,"Please send me the report by EOD. Thanks, Umar.",ham,none,english,no,no
4167,"Salam, kaisay ho? Kal milte hain Peshawar mein.",ham,none,roman_urdu,no,no
4168,"Salam, kaisay ho? Kal milte hain Gujranwala mein.",ham,none,roman_urdu,no,no
4169,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/236",spam,job_fraud,english,yes,yes
4170,Mubarak ho! Aap ne Jeeto Pakistan se 5000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0345-7243953,spam,telecom_lottery_scam,roman_urdu,no,N/A
4171,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0301-9633804",spam,easyload_scam,roman_urdu,no,N/A
4172,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 5000 ka easyload kardein is number pe: 0301-5885406",spam,easyload_scam,roman_urdu,no,N/A
4173,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0301-1316019",spam,telecom_lottery_scam,english,no,N/A
4174,Mubarak ho! Aap ne Jeeto Pakistan se 10000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0345-9385650,spam,telecom_lottery_scam,roman_urdu,no,N/A
4175,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 10000 ka easyload kardein is number pe: 0312-6071967",spam,easyload_scam,roman_urdu,no,N/A
4176,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://verify-account.info/933,spam,job_fraud,roman_urdu,yes,yes
4177,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0321-5251972,spam,telecom_lottery_scam,roman_urdu,no,N/A
4178,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://prize-claim.online/296",spam,job_fraud,english,yes,yes
4179,Alert: Suspicious login detected on your Standard Chartered app. Click to verify identity: http://prize-claim.online/977,spam,bank_phishing,english,yes,yes
4180,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0312-7898384 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4181,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://verify-account.info/265,spam,job_fraud,roman_urdu,yes,yes
4182,Mubarak ho! Aap ne Jeeto Pakistan se 25000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0312-6852011,spam,telecom_lottery_scam,roman_urdu,no,N/A
4183,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/983",spam,job_fraud,english,yes,yes
4184,Ghar bethay paisay kamayein. 3 ghantay kaam karein aur 3000 rozana payein. Details: http://verify-account.info/247,spam,job_fraud,roman_urdu,yes,yes
4185,"Salam, kaisay ho? Kal milte hain Faisalabad mein.",ham,none,roman_urdu,no,no
4186,Your order from Daraz has been shipped. Track here: https://www.wikipedia.org,ham,none,english,yes,no
4187,"Dear customer, your bill of 671 is due on 25th. Pay now to avoid late fee.",ham,none,english,no,no
4188,"Salam, kaisay ho? Kal milte hain Lahore mein.",ham,none,roman_urdu,no,no
4189,Alert: Suspicious login detected on your Standard Chartered app. Click to verify identity: http://bank-update.xyz/508,spam,bank_phishing,english,yes,yes
4190,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4191,"Dear Allied Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://bank-update.xyz/945",spam,bank_phishing,english,yes,yes
4192,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 5000 ka easyload kardein is number pe: 0301-8095554",spam,easyload_scam,roman_urdu,no,N/A
4193,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://secure-login-pk.com/134",spam,bank_phishing,english,yes,yes
4194,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0300-5277840",spam,telecom_lottery_scam,english,no,N/A
4195,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4196,Ehsaas Program: Aap ko 50000 ki imdad di ja rahi hai. Abhi call karein 0321-4106924.,spam,BISP_government_scam,urdu,no,N/A
4197,"Your EasyPaisa account limit has expired. To upgrade and keep using services, click http://bank-update.xyz/570",spam,mobile_wallet_phishing,english,yes,yes
4198,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0300-9249835",spam,easyload_scam,roman_urdu,no,N/A
4199,Your OTP for Bank Alfalah transaction is 722087. Do not share it with anyone.,ham,none,english,no,no
4200,Ramadan Mubarak to you and your family!,ham,none,english,no,no
4201,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-3552927 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4202,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://bit.ly/claim-pkr/813",spam,job_fraud,english,yes,yes
4203,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://secure-login-pk.com/620",spam,bank_phishing,english,yes,yes
4204,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0312-9704839",spam,telecom_lottery_scam,english,no,N/A
4205,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0301-5268725",spam,telecom_lottery_scam,english,no,N/A
4206,Your order from Daraz has been shipped. Track here: https://www.daraz.pk,ham,none,english,yes,no
4207,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://secure-login-pk.com/483",spam,job_fraud,english,yes,yes
4208,Alert: Suspicious login detected on your Meezan Bank app. Click to verify identity: http://secure-login-pk.com/893,spam,bank_phishing,english,yes,yes
4209,"Dear HBL Customer, your account has been temporarily disabled for security. Reactivate now: http://verify-account.info/839",spam,bank_phishing,english,yes,yes
4210,BISP khushkhabri! Aap ki 50000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0345-3622663 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4211,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 50000 ka easyload kardein is number pe: 0345-1370684",spam,easyload_scam,roman_urdu,no,N/A
4212,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4213,"Dear Bank Alfalah Customer, your account has been temporarily disabled for security. Reactivate now: http://bit.ly/claim-pkr/455",spam,bank_phishing,english,yes,yes
4214,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://verify-account.info/836",spam,job_fraud,english,yes,yes
4215,Ehsaas Program: Aap ko 50000 ki imdad di ja rahi hai. Abhi call karein 0312-7808162.,spam,BISP_government_scam,urdu,no,N/A
4216,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 100000 ka easyload kardein is number pe: 0301-6768954",spam,easyload_scam,roman_urdu,no,N/A
4217,Ehsaas Program: Aap ko 25000 ki imdad di ja rahi hai. Abhi call karein 0321-6456226.,spam,BISP_government_scam,urdu,no,N/A
4218,Your OTP for HBL transaction is 334177. Do not share it with anyone.,ham,none,english,no,no
4219,Alert: Suspicious login detected on your HBL app. Click to verify identity: http://bank-update.xyz/785,spam,bank_phishing,english,yes,yes
4220,"Amazon Part-time Job: Earn 5,000 to 10,000 daily from home. Join now via WhatsApp: http://prize-claim.online/979",spam,job_fraud,english,yes,yes
4221,BISP khushkhabri! Aap ki 5000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0301-1414130 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4222,BISP khushkhabri! Aap ki 25000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0345-8493250 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4223,"Please send me the report by EOD. Thanks, Fatima.",ham,none,english,no,no
4224,"Please send me the report by EOD. Thanks, Ali.",ham,none,english,no,no
4225,"Your Sadapay account limit has expired. To upgrade and keep using services, click http://bank-update.xyz/726",spam,mobile_wallet_phishing,english,yes,yes
4226,"Dear Allied Bank Customer, your account has been temporarily disabled for security. Reactivate now: http://secure-login-pk.com/568",spam,bank_phishing,english,yes,yes
4227,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4228,BISP khushkhabri! Aap ki 5000 rupay ki qist jari ho chuki hai. Hasil karne ke liye 0333-6283237 par rabta karein.,spam,BISP_government_scam,roman_urdu,no,N/A
4229,Ehsaas Program: Aap ko 10000 ki imdad di ja rahi hai. Abhi call karein 0321-9139234.,spam,BISP_government_scam,urdu,no,N/A
4230,"Please send me the report by EOD. Thanks, Hassan.",ham,none,english,no,no
4231,Your order from Daraz has been shipped. Track here: https://www.gov.pk,ham,none,english,yes,no
4232,Ehsaas Program: Aap ko 50000 ki imdad di ja rahi hai. Abhi call karein 0312-1450681.,spam,BISP_government_scam,urdu,no,N/A
4233,Mubarak ho! Aap ne Jeeto Pakistan se 5000 ka inaam jeeta hai. Rana Mazhar se rabta karein: 0300-8034157,spam,telecom_lottery_scam,roman_urdu,no,N/A
4234,Alert: Suspicious login detected on your Bank Alfalah app. Click to verify identity: http://prize-claim.online/284,spam,bank_phishing,english,yes,yes
4235,"Congratulations! You have won a Toyota Corolla in the Jazz Lucky Draw. To claim, call 0301-1170459",spam,telecom_lottery_scam,english,no,N/A
4236,"Salam, kaisay ho? Kal milte hain Faisalabad mein.",ham,none,roman_urdu,no,no
4237,Ammi ne kaha hai ke dahi le ana wapsi pe.,ham,none,roman_urdu,no,no
4238,"Kal university band hai, barish ki wajah se.",ham,none,roman_urdu,no,no
4239,"Congratulations! You have won a Toyota Corolla in the Zong Lucky Draw. To claim, call 0321-5972080",spam,telecom_lottery_scam,english,no,N/A
4240,Your OTP for Bank Alfalah transaction is 241051. Do not share it with anyone.,ham,none,english,no,no
4241,Your OTP for HBL transaction is 979262. Do not share it with anyone.,ham,none,english,no,no
4242,"Bhai mein hospital mein hun, mera balance khatam ho gaya hai. Please 100000 ka easyload kardein is number pe: 0345-9543045",spam,easyload_scam,roman_urdu,no,N/A
